,year,q,relative_price,area_and_rooms
416,2021.0,Q1,877.3,3-2.5 (מחוז חיפה - 3)
417,2021.0,Q2,845.8,3-2.5 (מחוז חיפה - 3)
418,2021.0,Q3,890.1,3-2.5 (מחוז חיפה - 3)
419,2021.0,Q4,925.4,3-2.5 (מחוז חיפה - 3)
420,2017.0,Q1,"1,232.2",4-3.5 (מחוז חיפה - 3)
421,2017.0,Q2,"1,194.4",4-3.5 (מחוז חיפה - 3)
422,2017.0,Q3,"1,193.7",4-3.5 (מחוז חיפה - 3)
423,2017.0,Q4,"1,209.1",4-3.5 (מחוז חיפה - 3)
424,2018.0,Q1,"1,194.0",4-3.5 (מחוז חיפה - 3)
425,2018.0,Q2,"1,205.7",4-3.5 (מחוז חיפה - 3)
426,2018.0,Q3,"1,203.5",4-3.5 (מחוז חיפה - 3)
427,2018.0,Q4,"1,203.4",4-3.5 (מחוז חיפה - 3)
428,2019.0,Q1,"1,232.5",4-3.5 (מחוז חיפה - 3)
429,2019.0,Q2,"1,228.9",4-3.5 (מחוז חיפה - 3)
430,2019.0,Q3,"1,228.6",4-3.5 (מחוז חיפה - 3)
431,2019.0,Q4,"1,212.9",4-3.5 (מחוז חיפה - 3)
432,2020.0,Q1,"1,219.5",4-3.5 (מחוז חיפה - 3)
433,2020.0,Q2,"1,231.4",4-3.5 (מחוז חיפה - 3)
434,2020.0,Q3,"1,240.8",4-3.5 (מחוז חיפה - 3)
435,2020.0,Q4,"1,232.2",4-3.5 (מחוז חיפה - 3)
436,2021.0,Q1,"1,306.0",4-3.5 (מחוז חיפה - 3)
437,2021.0,Q2,"1,297.7",4-3.5 (מחוז חיפה - 3)
438,2021.0,Q3,"1,272.2",4-3.5 (מחוז חיפה - 3)
439,2021.0,Q4,"1,391.1",4-3.5 (מחוז חיפה - 3)
440,2017.0,Q1,"1,639.5",5-4.5 (מחוז חיפה - 3)
441,2017.0,Q2,"1,581.5",5-4.5 (מחוז חיפה - 3)
442,2017.0,Q3,"1,632.8",5-4.5 (מחוז חיפה - 3)
443,2017.0,Q4,"1,590.4",5-4.5 (מחוז חיפה - 3)
444,2018.0,Q1,"1,567.5",5-4.5 (מחוז חיפה - 3)
445,2018.0,Q2,"1,636.7",5-4.5 (מחוז חיפה - 3)
446,2018.0,Q3,"1,541.0",5-4.5 (מחוז חיפה - 3)
447,2018.0,Q4,"1,535.2",5-4.5 (מחוז חיפה - 3)
448,2019.0,Q1,"1,585.2",5-4.5 (מחוז חיפה - 3)
449,2019.0,Q2,"1,580.9",5-4.5 (מחוז חיפה - 3)
450,2019.0,Q3,"1,565.1",5-4.5 (מחוז חיפה - 3)
451,2019.0,Q4,"1,506.8",5-4.5 (מחוז חיפה - 3)
452,2020.0,Q1,"1,566.9",5-4.5 (מחוז חיפה - 3)
453,2020.0,Q2,"1,572.4",5-4.5 (מחוז חיפה - 3)
454,2020.0,Q3,"1,587.6",5-4.5 (מחוז חיפה - 3)
455,2020.0,Q4,"1,579.9",5-4.5 (מחוז חיפה - 3)
456,2021.0,Q1,"1,703.1",5-4.5 (מחוז חיפה - 3)
457,2021.0,Q2,"1,758.4",5-4.5 (מחוז חיפה - 3)
458,2021.0,Q3,"1,794.6",5-4.5 (מחוז חיפה - 3)
459,2021.0,Q4,"1,861.1",5-4.5 (מחוז חיפה - 3)
460,2017.0,Q1,"1,978.5",6-5.5 (מחוז חיפה - 3)
461,2017.0,Q2,"2,136.9",6-5.5 (מחוז חיפה - 3)
462,2017.0,Q3,"2,125.0",6-5.5 (מחוז חיפה - 3)
463,2017.0,Q4,"2,140.6",6-5.5 (מחוז חיפה - 3)
464,2018.0,Q1,"2,141.5",6-5.5 (מחוז חיפה - 3)
465,2018.0,Q2,"2,139.5",6-5.5 (מחוז חיפה - 3)
466,2018.0,Q3,"2,133.4",6-5.5 (מחוז חיפה - 3)
467,2018.0,Q4,"2,063.5",6-5.5 (מחוז חיפה - 3)
468,2019.0,Q1,"1,865.2",6-5.5 (מחוז חיפה - 3)
469,2019.0,Q2,"2,025.2",6-5.5 (מחוז חיפה - 3)
470,2019.0,Q3,"1,961.0",6-5.5 (מחוז חיפה - 3)
471,2019.0,Q4,"2,063.5",6-5.5 (מחוז חיפה - 3)
472,2020.0,Q1,"2,236.0",6-5.5 (מחוז חיפה - 3)
473,2020.0,Q2,"2,101.1",6-5.5 (מחוז חיפה - 3)
474,2020.0,Q3,"2,148.5",6-5.5 (מחוז חיפה - 3)
475,2020.0,Q4,"2,085.0",6-5.5 (מחוז חיפה - 3)
476,2021.0,Q1,"2,210.9",6-5.5 (מחוז חיפה - 3)
477,2021.0,Q2,"2,265.6",6-5.5 (מחוז חיפה - 3)
478,2021.0,Q3,"2,359.6",6-5.5 (מחוז חיפה - 3)
479,2021.0,Q4,"2,489.7",6-5.5 (מחוז חיפה - 3)
480,2017.0,Q1,"1,832.3",מחוז מרכז - 4
481,2017.0,Q2,"1,826.3",מחוז מרכז - 4
482,2017.0,Q3,"1,742.7",מחוז מרכז - 4
483,2017.0,Q4,"1,788.8",מחוז מרכז - 4
484,2018.0,Q1,"1,736.8",מחוז מרכז - 4
485,2018.0,Q2,"1,753.1",מחוז מרכז - 4
486,2018.0,Q3,"1,785.8",מחוז מרכז - 4
487,2018.0,Q4,"1,745.1",מחוז מרכז - 4
488,2019.0,Q1,"1,766.3",מחוז מרכז - 4
489,2019.0,Q2,"1,798.2",מחוז מרכז - 4
490,2019.0,Q3,"1,752.1",מחוז מרכז - 4
491,2019.0,Q4,"1,848.8",מחוז מרכז - 4
492,2020.0,Q1,"1,876.3",מחוז מרכז - 4
493,2020.0,Q2,"1,830.8",מחוז מרכז - 4
494,2020.0,Q3,"1,827.9",מחוז מרכז - 4
495,2020.0,Q4,"1,922.7",מחוז מרכז - 4
496,2021.0,Q1,"2,006.2",מחוז מרכז - 4
497,2021.0,Q2,"2,007.0",מחוז מרכז - 4
498,2021.0,Q3,"2,108.0",מחוז מרכז - 4
499,2021.0,Q4,"2,050.9",מחוז מרכז - 4
500,2017.0,Q1,829.4,1-2 (מחוז מרכז - 4)
501,2017.0,Q2,944.6,1-2 (מחוז מרכז - 4)
502,2017.0,Q3,910.7,1-2 (מחוז מרכז - 4)
503,2017.0,Q4,"1,012.7",1-2 (מחוז מרכז - 4)
504,2018.0,Q1,951.5,1-2 (מחוז מרכז - 4)
505,2018.0,Q2,953.7,1-2 (מחוז מרכז - 4)
506,2018.0,Q3,930.7,1-2 (מחוז מרכז - 4)
507,2018.0,Q4,914.2,1-2 (מחוז מרכז - 4)
508,2019.0,Q1,915.6,1-2 (מחוז מרכז - 4)
509,2019.0,Q2,954.0,1-2 (מחוז מרכז - 4)
510,2019.0,Q3,943.7,1-2 (מחוז מרכז - 4)
511,2019.0,Q4,948.9,1-2 (מחוז מרכז - 4)
512,2020.0,Q1,"1,008.1",1-2 (מחוז מרכז - 4)
513,2020.0,Q2,987.8,1-2 (מחוז מרכז - 4)
514,2020.0,Q3,"1,012.6",1-2 (מחוז מרכז - 4)
515,2020.0,Q4,988.7,1-2 (מחוז מרכז - 4)
516,2021.0,Q1,"1,021.6",1-2 (מחוז מרכז - 4)
517,2021.0,Q2,"1,040.4",1-2 (מחוז מרכז - 4)
518,2021.0,Q3,"1,071.2",1-2 (מחוז מרכז - 4)
519,2021.0,Q4,"1,095.9",1-2 (מחוז מרכז - 4)
520,2017.0,Q1,"1,288.4",3-2.5 (מחוז מרכז - 4)
521,2017.0,Q2,"1,258.9",3-2.5 (מחוז מרכז - 4)
522,2017.0,Q3,"1,269.1",3-2.5 (מחוז מרכז - 4)
523,2017.0,Q4,"1,275.5",3-2.5 (מחוז מרכז - 4)
524,2018.0,Q1,"1,213.1",3-2.5 (מחוז מרכז - 4)
525,2018.0,Q2,"1,227.6",3-2.5 (מחוז מרכז - 4)
526,2018.0,Q3,"1,281.8",3-2.5 (מחוז מרכז - 4)
527,2018.0,Q4,"1,260.2",3-2.5 (מחוז מרכז - 4)
528,2019.0,Q1,"1,264.5",3-2.5 (מחוז מרכז - 4)
529,2019.0,Q2,"1,261.8",3-2.5 (מחוז מרכז - 4)
530,2019.0,Q3,"1,223.6",3-2.5 (מחוז מרכז - 4)
531,2019.0,Q4,"1,296.0",3-2.5 (מחוז מרכז - 4)
532,2020.0,Q1,"1,308.6",3-2.5 (מחוז מרכז - 4)
533,2020.0,Q2,"1,264.0",3-2.5 (מחוז מרכז - 4)
534,2020.0,Q3,"1,240.3",3-2.5 (מחוז מרכז - 4)
535,2020.0,Q4,"1,302.2",3-2.5 (מחוז מרכז - 4)
536,2021.0,Q1,"1,367.8",3-2.5 (מחוז מרכז - 4)
537,2021.0,Q2,"1,378.2",3-2.5 (מחוז מרכז - 4)
538,2021.0,Q3,"1,449.3",3-2.5 (מחוז מרכז - 4)
539,2021.0,Q4,"1,407.0",3-2.5 (מחוז מרכז - 4)
540,2017.0,Q1,"1,735.1",4-3.5 (מחוז מרכז - 4)
541,2017.0,Q2,"1,704.4",4-3.5 (מחוז מרכז - 4)
542,2017.0,Q3,"1,640.4",4-3.5 (מחוז מרכז - 4)
543,2017.0,Q4,"1,672.4",4-3.5 (מחוז מרכז - 4)
544,2018.0,Q1,"1,653.4",4-3.5 (מחוז מרכז - 4)
545,2018.0,Q2,"1,694.2",4-3.5 (מחוז מרכז - 4)
546,2018.0,Q3,"1,697.7",4-3.5 (מחוז מרכז - 4)
547,2018.0,Q4,"1,666.5",4-3.5 (מחוז מרכז - 4)
548,2019.0,Q1,"1,662.9",4-3.5 (מחוז מרכז - 4)
549,2019.0,Q2,"1,728.7",4-3.5 (מחוז מרכז - 4)
550,2019.0,Q3,"1,664.8",4-3.5 (מחוז מרכז - 4)
551,2019.0,Q4,"1,754.3",4-3.5 (מחוז מרכז - 4)
552,2020.0,Q1,"1,768.6",4-3.5 (מחוז מרכז - 4)
553,2020.0,Q2,"1,761.8",4-3.5 (מחוז מרכז - 4)
554,2020.0,Q3,"1,770.3",4-3.5 (מחוז מרכז - 4)
555,2020.0,Q4,"1,819.1",4-3.5 (מחוז מרכז - 4)
556,2021.0,Q1,"1,894.4",4-3.5 (מחוז מרכז - 4)
557,2021.0,Q2,"1,922.2",4-3.5 (מחוז מרכז - 4)
558,2021.0,Q3,"1,987.3",4-3.5 (מחוז מרכז - 4)
559,2021.0,Q4,"1,953.6",4-3.5 (מחוז מרכז - 4)
560,2017.0,Q1,"2,231.5",5-4.5 (מחוז מרכז - 4)
561,2017.0,Q2,"2,204.0",5-4.5 (מחוז מרכז - 4)
562,2017.0,Q3,"2,102.6",5-4.5 (מחוז מרכז - 4)
563,2017.0,Q4,"2,114.0",5-4.5 (מחוז מרכז - 4)
564,2018.0,Q1,"2,083.3",5-4.5 (מחוז מרכז - 4)
565,2018.0,Q2,"2,121.7",5-4.5 (מחוז מרכז - 4)
566,2018.0,Q3,"2,094.6",5-4.5 (מחוז מרכז - 4)
567,2018.0,Q4,"2,055.3",5-4.5 (מחוז מרכז - 4)
568,2019.0,Q1,"2,084.5",5-4.5 (מחוז מרכז - 4)
569,2019.0,Q2,"2,061.1",5-4.5 (מחוז מרכז - 4)
570,2019.0,Q3,"2,087.1",5-4.5 (מחוז מרכז - 4)
571,2019.0,Q4,"2,203.4",5-4.5 (מחוז מרכז - 4)
572,2020.0,Q1,"2,246.8",5-4.5 (מחוז מרכז - 4)
573,2020.0,Q2,"2,141.0",5-4.5 (מחוז מרכז - 4)
574,2020.0,Q3,"2,157.1",5-4.5 (מחוז מרכז - 4)
575,2020.0,Q4,"2,290.9",5-4.5 (מחוז מרכז - 4)
576,2021.0,Q1,"2,428.5",5-4.5 (מחוז מרכז - 4)
577,2021.0,Q2,"2,453.2",5-4.5 (מחוז מרכז - 4)
578,2021.0,Q3,"2,614.2",5-4.5 (מחוז מרכז - 4)
579,2021.0,Q4,"2,562.5",5-4.5 (מחוז מרכז - 4)
580,2017.0,Q1,"2,740.0",6-5.5 (מחוז מרכז - 4)
581,2017.0,Q2,"2,839.6",6-5.5 (מחוז מרכז - 4)
582,2017.0,Q3,"2,835.6",6-5.5 (מחוז מרכז - 4)
583,2017.0,Q4,"2,843.6",6-5.5 (מחוז מרכז - 4)
584,2018.0,Q1,"2,717.6",6-5.5 (מחוז מרכז - 4)
585,2018.0,Q2,"2,647.9",6-5.5 (מחוז מרכז - 4)
586,2018.0,Q3,"2,621.6",6-5.5 (מחוז מרכז - 4)
587,2018.0,Q4,"2,592.1",6-5.5 (מחוז מרכז - 4)
588,2019.0,Q1,"2,619.6",6-5.5 (מחוז מרכז - 4)
589,2019.0,Q2,"2,607.8",6-5.5 (מחוז מרכז - 4)
590,2019.0,Q3,"2,531.0",6-5.5 (מחוז מרכז - 4)
591,2019.0,Q4,"2,579.3",6-5.5 (מחוז מרכז - 4)
592,2020.0,Q1,"2,590.2",6-5.5 (מחוז מרכז - 4)
593,2020.0,Q2,"2,685.9",6-5.5 (מחוז מרכז - 4)
594,2020.0,Q3,"2,713.4",6-5.5 (מחוז מרכז - 4)
595,2020.0,Q4,"2,705.2",6-5.5 (מחוז מרכז - 4)
596,2021.0,Q1,"2,970.1",6-5.5 (מחוז מרכז - 4)
597,2021.0,Q2,"3,084.0",6-5.5 (מחוז מרכז - 4)
598,2021.0,Q3,"3,343.5",6-5.5 (מחוז מרכז - 4)
599,2021.0,Q4,"2,969.4",6-5.5 (מחוז מרכז - 4)
600,2017.0,Q1,"2,171.9",מחוז תל אביב - 5
601,2017.0,Q2,"2,260.7",מחוז תל אביב - 5
602,2017.0,Q3,"2,268.5",מחוז תל אביב - 5
603,2017.0,Q4,"2,151.0",מחוז תל אביב - 5
604,2018.0,Q1,"2,179.7",מחוז תל אביב - 5
605,2018.0,Q2,"2,181.0",מחוז תל אביב - 5
606,2018.0,Q3,"2,113.1",מחוז תל אביב - 5
607,2018.0,Q4,"2,086.8",מחוז תל אביב - 5
608,2019.0,Q1,"2,143.0",מחוז תל אביב - 5
609,2019.0,Q2,"2,197.0",מחוז תל אביב - 5
610,2019.0,Q3,"2,236.1",מחוז תל אביב - 5
611,2019.0,Q4,"2,231.8",מחוז תל אביב - 5
612,2020.0,Q1,"2,380.7",מחוז תל אביב - 5
613,2020.0,Q2,"2,247.2",מחוז תל אביב - 5
614,2020.0,Q3,"2,365.4",מחוז תל אביב - 5
615,2020.0,Q4,"2,398.9",מחוז תל אביב - 5
616,2021.0,Q1,"2,384.5",מחוז תל אביב - 5
617,2021.0,Q2,"2,422.1",מחוז תל אביב - 5
618,2021.0,Q3,"2,505.5",מחוז תל אביב - 5
619,2021.0,Q4,"2,641.0",מחוז תל אביב - 5
620,2017.0,Q1,"1,440.3",1-2 (מחוז תל אביב - 5)
621,2017.0,Q2,"1,572.2",1-2 (מחוז תל אביב - 5)
622,2017.0,Q3,"1,618.6",1-2 (מחוז תל אביב - 5)
623,2017.0,Q4,"1,588.5",1-2 (מחוז תל אביב - 5)
624,2018.0,Q1,"1,481.8",1-2 (מחוז תל אביב - 5)
625,2018.0,Q2,"1,537.7",1-2 (מחוז תל אביב - 5)
626,2018.0,Q3,"1,519.3",1-2 (מחוז תל אביב - 5)
627,2018.0,Q4,"1,436.3",1-2 (מחוז תל אביב - 5)
628,2019.0,Q1,"1,534.4",1-2 (מחוז תל אביב - 5)
629,2019.0,Q2,"1,488.1",1-2 (מחוז תל אביב - 5)
630,2019.0,Q3,"1,530.0",1-2 (מחוז תל אביב - 5)
631,2019.0,Q4,"1,591.7",1-2 (מחוז תל אביב - 5)
632,2020.0,Q1,"1,667.5",1-2 (מחוז תל אביב - 5)
633,2020.0,Q2,"1,586.2",1-2 (מחוז תל אביב - 5)
634,2020.0,Q3,"1,583.4",1-2 (מחוז תל אביב - 5)
635,2020.0,Q4,"1,607.9",1-2 (מחוז תל אביב - 5)
636,2021.0,Q1,"1,656.8",1-2 (מחוז תל אביב - 5)
637,2021.0,Q2,"1,743.3",1-2 (מחוז תל אביב - 5)
638,2021.0,Q3,"1,726.7",1-2 (מחוז תל אביב - 5)
639,2021.0,Q4,"1,817.5",1-2 (מחוז תל אביב - 5)
640,2017.0,Q1,"1,782.0",3-2.5 (מחוז תל אביב - 5)
641,2017.0,Q2,"1,801.4",3-2.5 (מחוז תל אביב - 5)
642,2017.0,Q3,"1,917.1",3-2.5 (מחוז תל אביב - 5)
643,2017.0,Q4,"1,748.3",3-2.5 (מחוז תל אביב - 5)
644,2018.0,Q1,"1,759.4",3-2.5 (מחוז תל אביב - 5)
645,2018.0,Q2,"1,812.7",3-2.5 (מחוז תל אביב - 5)
646,2018.0,Q3,"1,738.1",3-2.5 (מחוז תל אביב - 5)
647,2018.0,Q4,"1,699.4",3-2.5 (מחוז תל אביב - 5)
648,2019.0,Q1,"1,724.0",3-2.5 (מחוז תל אביב - 5)
649,2019.0,Q2,"1,796.3",3-2.5 (מחוז תל אביב - 5)
650,2019.0,Q3,"1,826.5",3-2.5 (מחוז תל אביב - 5)
651,2019.0,Q4,"1,855.1",3-2.5 (מחוז תל אביב - 5)
652,2020.0,Q1,"2,000.7",3-2.5 (מחוז תל אביב - 5)
653,2020.0,Q2,"1,859.7",3-2.5 (מחוז תל אביב - 5)
654,2020.0,Q3,"1,863.9",3-2.5 (מחוז תל אביב - 5)
655,2020.0,Q4,"1,926.6",3-2.5 (מחוז תל אביב - 5)
656,2021.0,Q1,"1,975.5",3-2.5 (מחוז תל אביב - 5)
657,2021.0,Q2,"1,949.5",3-2.5 (מחוז תל אביב - 5)
658,2021.0,Q3,"2,050.8",3-2.5 (מחוז תל אביב - 5)
659,2021.0,Q4,"2,151.8",3-2.5 (מחוז תל אביב - 5)
660,2017.0,Q1,"2,424.7",4-3.5 (מחוז תל אביב - 5)
661,2017.0,Q2,"2,453.1",4-3.5 (מחוז תל אביב - 5)
662,2017.0,Q3,"2,440.6",4-3.5 (מחוז תל אביב - 5)
663,2017.0,Q4,"2,306.6",4-3.5 (מחוז תל אביב - 5)
664,2018.0,Q1,"2,354.0",4-3.5 (מחוז תל אביב - 5)
665,2018.0,Q2,"2,366.9",4-3.5 (מחוז תל אביב - 5)
666,2018.0,Q3,"2,243.3",4-3.5 (מחוז תל אביב - 5)
667,2018.0,Q4,"2,198.9",4-3.5 (מחוז תל אביב - 5)
668,2019.0,Q1,"2,325.0",4-3.5 (מחוז תל אביב - 5)
669,2019.0,Q2,"2,354.7",4-3.5 (מחוז תל אביב - 5)
670,2019.0,Q3,"2,388.6",4-3.5 (מחוז תל אביב - 5)
671,2019.0,Q4,"2,366.7",4-3.5 (מחוז תל אביב - 5)
672,2020.0,Q1,"2,558.1",4-3.5 (מחוז תל אביב - 5)
673,2020.0,Q2,"2,404.8",4-3.5 (מחוז תל אביב - 5)
674,2020.0,Q3,"2,563.9",4-3.5 (מחוז תל אביב - 5)
675,2020.0,Q4,"2,587.9",4-3.5 (מחוז תל אביב - 5)
676,2021.0,Q1,"2,501.3",4-3.5 (מחוז תל אביב - 5)
677,2021.0,Q2,"2,636.9",4-3.5 (מחוז תל אביב - 5)
678,2021.0,Q3,"2,699.7",4-3.5 (מחוז תל אביב - 5)
679,2021.0,Q4,"2,788.7",4-3.5 (מחוז תל אביב - 5)
680,2017.0,Q1,"2,939.1",5-4.5 (מחוז תל אביב - 5)
681,2017.0,Q2,"3,052.6",5-4.5 (מחוז תל אביב - 5)
682,2017.0,Q3,"3,064.0",5-4.5 (מחוז תל אביב - 5)
683,2017.0,Q4,"2,958.2",5-4.5 (מחוז תל אביב - 5)
684,2018.0,Q1,"2,985.7",5-4.5 (מחוז תל אביב - 5)
685,2018.0,Q2,"2,988.7",5-4.5 (מחוז תל אביב - 5)
686,2018.0,Q3,"2,939.0",5-4.5 (מחוז תל אביב - 5)
687,2018.0,Q4,"2,781.6",5-4.5 (מחוז תל אביב - 5)
688,2019.0,Q1,"3,007.0",5-4.5 (מחוז תל אביב - 5)
689,2019.0,Q2,"3,035.1",5-4.5 (מחוז תל אביב - 5)
690,2019.0,Q3,"3,115.0",5-4.5 (מחוז תל אביב - 5)
691,2019.0,Q4,"2,932.3",5-4.5 (מחוז תל אביב - 5)
692,2020.0,Q1,"3,287.6",5-4.5 (מחוז תל אביב - 5)
693,2020.0,Q2,"2,992.7",5-4.5 (מחוז תל אביב - 5)
694,2020.0,Q3,"3,332.7",5-4.5 (מחוז תל אביב - 5)
695,2020.0,Q4,"3,251.7",5-4.5 (מחוז תל אביב - 5)
696,2021.0,Q1,"3,142.8",5-4.5 (מחוז תל אביב - 5)
697,2021.0,Q2,"3,307.9",5-4.5 (מחוז תל אביב - 5)
698,2021.0,Q3,"3,461.1",5-4.5 (מחוז תל אביב - 5)
699,2021.0,Q4,"3,671.6",5-4.5 (מחוז תל אביב - 5)
700,2017.0,Q1,"3,927.4",6-5.5 (מחוז תל אביב - 5)
701,2017.0,Q2,"4,207.2",6-5.5 (מחוז תל אביב - 5)
702,2017.0,Q3,"4,320.9",6-5.5 (מחוז תל אביב - 5)
703,2017.0,Q4,"3,922.1",6-5.5 (מחוז תל אביב - 5)
704,2018.0,Q1,"3,700.8",6-5.5 (מחוז תל אביב - 5)
705,2018.0,Q2,"3,343.9",6-5.5 (מחוז תל אביב - 5)
706,2018.0,Q3,"3,254.0",6-5.5 (מחוז תל אביב - 5)
707,2018.0,Q4,"3,086.7",6-5.5 (מחוז תל אביב - 5)
708,2019.0,Q1,"3,004.2",6-5.5 (מחוז תל אביב - 5)
709,2019.0,Q2,"3,037.2",6-5.5 (מחוז תל אביב - 5)
710,2019.0,Q3,"3,119.5",6-5.5 (מחוז תל אביב - 5)
711,2019.0,Q4,"3,305.0",6-5.5 (מחוז תל אביב - 5)
712,2020.0,Q1,"3,022.4",6-5.5 (מחוז תל אביב - 5)
713,2020.0,Q2,"2,764.9",6-5.5 (מחוז תל אביב - 5)
714,2020.0,Q3,"3,947.7",6-5.5 (מחוז תל אביב - 5)
715,2020.0,Q4,"3,361.0",6-5.5 (מחוז תל אביב - 5)
716,2021.0,Q1,"3,695.5",6-5.5 (מחוז תל אביב - 5)
717,2021.0,Q2,"3,916.6",6-5.5 (מחוז תל אביב - 5)
718,2021.0,Q3,"3,912.8",6-5.5 (מחוז תל אביב - 5)
719,2021.0,Q4,"4,184.1",6-5.5 (מחוז תל אביב - 5)
720,2017.0,Q1,"1,074.1",מחוז דרום - 6
721,2017.0,Q2,"1,052.7",מחוז דרום - 6
722,2017.0,Q3,"1,072.9",מחוז דרום - 6
723,2017.0,Q4,"1,058.0",מחוז דרום - 6
724,2018.0,Q1,"1,071.1",מחוז דרום - 6
725,2018.0,Q2,"1,075.8",מחוז דרום - 6
726,2018.0,Q3,"1,087.3",מחוז דרום - 6
727,2018.0,Q4,"1,092.3",מחוז דרום - 6
728,2019.0,Q1,"1,089.2",מחוז דרום - 6
729,2019.0,Q2,"1,119.5",מחוז דרום - 6
730,2019.0,Q3,"1,072.8",מחוז דרום - 6
731,2019.0,Q4,"1,100.2",מחוז דרום - 6
732,2020.0,Q1,"1,117.3",מחוז דרום - 6
733,2020.0,Q2,"1,132.9",מחוז דרום - 6
734,2020.0,Q3,"1,164.7",מחוז דרום - 6
735,2020.0,Q4,"1,179.9",מחוז דרום - 6
736,2021.0,Q1,"1,198.9",מחוז דרום - 6
737,2021.0,Q2,"1,170.7",מחוז דרום - 6
738,2021.0,Q3,"1,183.9",מחוז דרום - 6
739,2021.0,Q4,"1,242.1",מחוז דרום - 6
740,2017.0,Q1,613.7,1-2 (מחוז דרום - 6)
741,2017.0,Q2,590.3,1-2 (מחוז דרום - 6)
742,2017.0,Q3,574.1,1-2 (מחוז דרום - 6)
743,2017.0,Q4,582.1,1-2 (מחוז דרום - 6)
744,2018.0,Q1,606.4,1-2 (מחוז דרום - 6)
745,2018.0,Q2,648.7,1-2 (מחוז דרום - 6)
746,2018.0,Q3,611.6,1-2 (מחוז דרום - 6)
747,2018.0,Q4,616.9,1-2 (מחוז דרום - 6)
748,2019.0,Q1,621.9,1-2 (מחוז דרום - 6)
749,2019.0,Q2,623.1,1-2 (מחוז דרום - 6)
750,2019.0,Q3,682.2,1-2 (מחוז דרום - 6)
751,2019.0,Q4,644.5,1-2 (מחוז דרום - 6)
752,2020.0,Q1,637.3,1-2 (מחוז דרום - 6)
753,2020.0,Q2,624.5,1-2 (מחוז דרום - 6)
754,2020.0,Q3,679.2,1-2 (מחוז דרום - 6)
755,2020.0,Q4,730.5,1-2 (מחוז דרום - 6)
756,2021.0,Q1,720.1,1-2 (מחוז דרום - 6)
757,2021.0,Q2,741.4,1-2 (מחוז דרום - 6)
758,2021.0,Q3,726.0,1-2 (מחוז דרום - 6)
759,2021.0,Q4,788.7,1-2 (מחוז דרום - 6)
760,2017.0,Q1,772.1,3-2.5 (מחוז דרום - 6)
761,2017.0,Q2,777.8,3-2.5 (מחוז דרום - 6)
762,2017.0,Q3,777.6,3-2.5 (מחוז דרום - 6)
763,2017.0,Q4,775.0,3-2.5 (מחוז דרום - 6)
764,2018.0,Q1,791.2,3-2.5 (מחוז דרום - 6)
765,2018.0,Q2,796.3,3-2.5 (מחוז דרום - 6)
766,2018.0,Q3,803.3,3-2.5 (מחוז דרום - 6)
767,2018.0,Q4,830.1,3-2.5 (מחוז דרום - 6)
768,2019.0,Q1,805.4,3-2.5 (מחוז דרום - 6)
769,2019.0,Q2,827.7,3-2.5 (מחוז דרום - 6)
770,2019.0,Q3,795.9,3-2.5 (מחוז דרום - 6)
771,2019.0,Q4,825.8,3-2.5 (מחוז דרום - 6)
772,2020.0,Q1,814.3,3-2.5 (מחוז דרום - 6)
773,2020.0,Q2,844.7,3-2.5 (מחוז דרום - 6)
774,2020.0,Q3,851.6,3-2.5 (מחוז דרום - 6)
775,2020.0,Q4,856.4,3-2.5 (מחוז דרום - 6)
776,2021.0,Q1,863.2,3-2.5 (מחוז דרום - 6)
777,2021.0,Q2,851.6,3-2.5 (מחוז דרום - 6)
778,2021.0,Q3,871.9,3-2.5 (מחוז דרום - 6)
779,2021.0,Q4,883.6,3-2.5 (מחוז דרום - 6)
780,2017.0,Q1,"1,101.4",4-3.5 (מחוז דרום - 6)
781,2017.0,Q2,"1,039.0",4-3.5 (מחוז דרום - 6)
782,2017.0,Q3,"1,108.7",4-3.5 (מחוז דרום - 6)
783,2017.0,Q4,"1,086.8",4-3.5 (מחוז דרום - 6)
784,2018.0,Q1,"1,125.9",4-3.5 (מחוז דרום - 6)
785,2018.0,Q2,"1,112.2",4-3.5 (מחוז דרום - 6)
786,2018.0,Q3,"1,119.2",4-3.5 (מחוז דרום - 6)
787,2018.0,Q4,"1,104.0",4-3.5 (מחוז דרום - 6)
788,2019.0,Q1,"1,111.7",4-3.5 (מחוז דרום - 6)
789,2019.0,Q2,"1,154.7",4-3.5 (מחוז דרום - 6)
790,2019.0,Q3,"1,118.8",4-3.5 (מחוז דרום - 6)
791,2019.0,Q4,"1,126.2",4-3.5 (מחוז דרום - 6)
792,2020.0,Q1,"1,142.7",4-3.5 (מחוז דרום - 6)
793,2020.0,Q2,"1,150.4",4-3.5 (מחוז דרום - 6)
794,2020.0,Q3,"1,165.3",4-3.5 (מחוז דרום - 6)
795,2020.0,Q4,"1,165.2",4-3.5 (מחוז דרום - 6)
796,2021.0,Q1,"1,195.8",4-3.5 (מחוז דרום - 6)
797,2021.0,Q2,"1,199.3",4-3.5 (מחוז דרום - 6)
798,2021.0,Q3,"1,215.2",4-3.5 (מחוז דרום - 6)
799,2021.0,Q4,"1,249.1",4-3.5 (מחוז דרום - 6)
800,2017.0,Q1,"1,480.0",5-4.5 (מחוז דרום - 6)
801,2017.0,Q2,"1,459.3",5-4.5 (מחוז דרום - 6)
802,2017.0,Q3,"1,461.6",5-4.5 (מחוז דרום - 6)
